date,TICKER,PRC,RET,SHROUT,MV_USD,MV_USD_lag
2020-05-19,AIN,52.96,-0.032871,30700.0,1625872.0,1681132.0
2020-05-20,AIN,55.32,0.044562,30700.0,1698324.0,1625872.0
2020-05-21,AIN,55.46,0.002531,30700.0,1702622.0,1698324.0
2020-05-22,AIN,55.41,-0.000902,30700.0,1701087.0,1702622.0
2020-05-26,AIN,60.47,0.091319,30700.0,1856429.0,1701087.0
2020-05-27,AIN,64.97,0.074417,30700.0,1994579.0,1856429.0
2020-05-28,AIN,62.43,-0.039095,30700.0,1916601.0,1994579.0
2020-05-29,AIN,60.3,-0.034118,30700.0,1851210.0,1916601.0
2020-06-01,AIN,61.65,0.022388,30700.0,1892655.0,1851210.0
2020-06-02,AIN,61.89,0.003893,30700.0,1900023.0,1892655.0
2020-06-03,AIN,64.39,0.040394,30700.0,1976773.0,1900023.0
2020-06-04,AIN,65.68,0.022985,30700.0,2016376.0,1976773.0
2020-06-05,AIN,71.35,0.086328,30700.0,2190445.0,2016376.0
2020-06-08,AIN,70.98,-0.005186,30700.0,2179086.0,2190445.0
2020-06-09,AIN,67.73,-0.045788,30700.0,2079311.0,2179086.0
2020-06-10,AIN,64.03,-0.054629,30700.0,1965721.0,2079311.0
2020-06-11,AIN,56.36,-0.119788,30700.0,1730252.0,1965721.0
2020-06-12,AIN,57.61,0.022179,30700.0,1768627.0,1730252.0
2020-06-15,AIN,59.9,0.03975,30700.0,1838930.0,1768627.0
2020-06-16,AIN,61.94,0.034057,30700.0,1901558.0,1838930.0
2020-06-17,AIN,59.66,-0.03681,30700.0,1831562.0,1901558.0
2020-06-18,AIN,58.93,-0.012236,30700.0,1809151.0,1831562.0
2020-06-19,AIN,57.76,-0.019854,30700.0,1773232.0,1809151.0
2020-06-22,AIN,58.36,0.010388,30700.0,1791652.0,1773232.0
2020-06-23,AIN,57.55,-0.013879,30700.0,1766785.0,1791652.0
2020-06-24,AIN,54.95,-0.045178,30700.0,1686965.0,1766785.0
2020-06-25,AIN,56.66,0.031119,30700.0,1739462.0,1686965.0
2020-06-26,AIN,54.34,-0.040946,30700.0,1668238.0,1739462.0
2020-06-29,AIN,58.58,0.078027,30700.0,1798406.0,1668238.0
2020-06-30,AIN,58.71,0.002219,30700.0,1802397.0,1798406.0
2020-07-01,AIN,56.5,-0.037643,30700.0,1734550.0,1802397.0
2020-07-02,AIN,56.94,0.007788,30700.0,1748058.0,1734550.0
2020-07-06,AIN,56.89,-0.000878,30700.0,1746523.0,1748058.0
2020-07-07,AIN,53.38,-0.061698,30700.0,1638766.0,1746523.0
2020-07-08,AIN,52.82,-0.010491,30700.0,1621574.0,1638766.0
2020-07-09,AIN,51.15,-0.031617,30700.0,1570305.0,1621574.0
2020-07-10,AIN,51.89,0.014467,30700.0,1593023.0,1570305.0
2020-07-13,AIN,50.55,-0.025824,30700.0,1551885.0,1593023.0
2020-07-14,AIN,52.13,0.031256,30700.0,1600391.0,1551885.0
2020-07-15,AIN,54.46,0.044696,30700.0,1671922.0,1600391.0
2020-07-16,AIN,53.03,-0.026258,30700.0,1628021.0,1671922.0
2020-07-17,AIN,52.58,-0.008486,30700.0,1614206.0,1628021.0
2020-07-20,AIN,50.74,-0.034994,30700.0,1557718.0,1614206.0
2020-07-21,AIN,51.98,0.024438,30700.0,1595786.0,1557718.0
2020-07-22,AIN,52.62,0.012312,30700.0,1615434.0,1595786.0
2020-07-23,AIN,52.24,-0.007222,30700.0,1603768.0,1615434.0
2020-07-24,AIN,51.97,-0.005168,30700.0,1595479.0,1603768.0
2020-07-27,AIN,52.05,0.001539,30700.0,1597935.0,1595479.0
2020-07-28,AIN,50.93,-0.021518,30700.0,1563551.0,1597935.0
2020-07-29,AIN,49.56,-0.0269,30700.0,1521492.0,1563551.0
2020-07-30,AIN,48.17,-0.028047,30700.0,1478819.0,1521492.0
2020-07-31,AIN,48.08,-0.001868,30719.0,1476969.52,1478819.0
2020-08-03,AIN,48.86,0.016223,30719.0,1500930.34,1476969.52
2020-08-04,AIN,49.25,0.007982,30719.0,1512910.75,1500930.34
2020-08-05,AIN,51.45,0.04467,30719.0,1580492.55,1512910.75
2020-08-06,AIN,51.5,0.000972,30719.0,1582028.5,1580492.55
2020-08-07,AIN,52.5,0.019417,30719.0,1612747.5,1582028.5
2020-08-10,AIN,53.78,0.024381,30719.0,1652067.82,1612747.5
2020-08-11,AIN,53.8,0.000372,30719.0,1652682.2,1652067.82
2020-08-12,AIN,53.62,-0.003346,30719.0,1647152.78,1652682.2
2020-08-13,AIN,52.89,-0.013614,30719.0,1624727.91,1647152.78
2020-08-14,AIN,53.3,0.007752,30719.0,1637322.7,1624727.91
2020-08-17,AIN,51.98,-0.024765,30719.0,1596773.62,1637322.7
2020-08-18,AIN,50.85,-0.021739,30719.0,1562061.15,1596773.62
2020-08-19,AIN,51.65,0.015733,30719.0,1586636.35,1562061.15
2020-08-20,AIN,50.4,-0.024201,30719.0,1548237.6,1586636.35
2020-08-21,AIN,49.91,-0.009722,30719.0,1533185.2899999998,1548237.6
2020-08-24,AIN,50.82,0.018233,30719.0,1561139.58,1533185.2899999998
2020-08-25,AIN,50.94,0.002361,30719.0,1564825.86,1561139.58
2020-08-26,AIN,51.2,0.005104,30719.0,1572812.8,1564825.86
2020-08-27,AIN,52.25,0.020508,30719.0,1605067.75,1572812.8
2020-08-28,AIN,52.85,0.011483,30719.0,1623499.15,1605067.75
2020-08-31,AIN,51.9,-0.017975,30719.0,1594316.1,1623499.15
2020-09-01,AIN,52.62,0.013873,30719.0,1616433.78,1594316.1
2020-09-02,AIN,53.76,0.021665,30719.0,1651453.44,1616433.78
2020-09-03,AIN,52.26,-0.027902,30719.0,1605374.94,1651453.44
2020-09-04,AIN,51.15,-0.017604,30719.0,1571276.85,1605374.94
2020-09-08,AIN,50.73,-0.008211,30719.0,1558374.87,1571276.85
2020-09-09,AIN,50.5,-0.004534,30719.0,1551309.5,1558374.87
2020-09-10,AIN,50.53,0.000594,30719.0,1552231.07,1551309.5
2020-09-11,AIN,51.4,0.017218,30719.0,1578956.6,1552231.07
2020-09-14,AIN,52.59,0.023152,30719.0,1615512.2100000002,1578956.6
2020-09-15,AIN,52.01,-0.011029,30719.0,1597695.19,1615512.2100000002
2020-09-16,AIN,53.46,0.027879,30719.0,1642237.74,1597695.19
2020-09-17,AIN,53.8,0.00636,30719.0,1652682.2,1642237.74
2020-09-18,AIN,54.5,0.013011,30719.0,1674185.5,1652682.2
2020-09-21,AIN,50.58,-0.071927,30719.0,1553767.02,1674185.5
2020-09-22,AIN,50.53,-0.000989,30719.0,1552231.07,1553767.02
2020-09-23,AIN,49.76,-0.015238,30719.0,1528577.44,1552231.07
2020-09-24,AIN,49.5,-0.005225,30719.0,1520590.5,1528577.44
2020-09-25,AIN,49.54,0.000808,30719.0,1521819.26,1520590.5
2020-09-28,AIN,50.83,0.02604,30719.0,1561446.77,1521819.26
2020-09-29,AIN,50.03,-0.015739,30719.0,1536871.57,1561446.77
2020-09-30,AIN,49.51,-0.010394,30719.0,1520897.69,1536871.57
2020-10-01,AIN,50.55,0.021006,30719.0,1552845.45,1520897.69
2020-10-02,AIN,51.11,0.011078,30719.0,1570048.09,1552845.45
2020-10-05,AIN,51.81,0.013696,30719.0,1591551.39,1570048.09
2020-10-06,AIN,52.33,0.010037,30719.0,1607525.27,1591551.39
2020-10-07,AIN,53.46,0.021594,30719.0,1642237.74,1607525.27
2020-10-08,AIN,53.45,-0.000187,30719.0,1641930.55,1642237.74
2020-10-09,AIN,54.74,0.024135,30719.0,1681558.06,1641930.55
2020-10-12,AIN,55.48,0.013518,30719.0,1704290.12,1681558.06
2020-10-13,AIN,55.0,-0.008652,30719.0,1689545.0,1704290.12
2020-10-14,AIN,55.04,0.000727,30719.0,1690773.76,1689545.0
2020-10-15,AIN,55.14,0.001817,30719.0,1693845.66,1690773.76
2020-10-16,AIN,56.37,0.022307,30719.0,1731630.03,1693845.66
2020-10-19,AIN,54.6,-0.0314,30719.0,1677257.4,1731630.03
2020-10-20,AIN,54.88,0.005128,30719.0,1685858.72,1677257.4
2020-10-21,AIN,54.1,-0.014213,30719.0,1661897.9,1685858.72
2020-10-22,AIN,55.42,0.024399,30719.0,1702446.98,1661897.9
2020-10-23,AIN,54.45,-0.017503,30719.0,1672649.55,1702446.98
2020-10-26,AIN,53.05,-0.025712,30719.0,1629642.95,1672649.55
2020-10-27,AIN,52.37,-0.012818,30719.0,1608754.03,1629642.95
2020-10-28,AIN,51.04,-0.025396,30719.0,1567897.76,1608754.03
2020-10-29,AIN,49.5,-0.030172,30719.0,1520590.5,1567897.76
2020-10-30,AIN,50.94,0.029091,30700.0,1563858.0,1520590.5
2020-11-02,AIN,53.04,0.041225,30700.0,1628328.0,1563858.0
2020-11-03,AIN,53.85,0.015271,30700.0,1653195.0,1628328.0
2020-11-04,AIN,52.48,-0.025441,30700.0,1611136.0,1653195.0
2020-11-05,AIN,54.21,0.032965,30700.0,1664247.0,1611136.0
2020-11-06,AIN,54.11,-0.001845,30700.0,1661177.0,1664247.0
2020-11-09,AIN,59.47,0.099057,30700.0,1825729.0,1661177.0
2020-11-10,AIN,63.74,0.071801,30700.0,1956818.0,1825729.0
2020-11-11,AIN,63.43,-0.004864,30700.0,1947301.0,1956818.0
2020-11-12,AIN,61.58,-0.029166,30700.0,1890506.0,1947301.0
2020-11-13,AIN,63.97,0.038811,30700.0,1963879.0,1890506.0
2020-11-16,AIN,66.27,0.035954,30700.0,2034489.0,1963879.0
2020-11-17,AIN,66.54,0.004074,30700.0,2042778.0,2034489.0
2020-11-18,AIN,68.32,0.026751,30700.0,2097424.0,2042778.0
2020-11-19,AIN,68.44,0.001756,30700.0,2101108.0,2097424.0
2020-11-20,AIN,68.43,-0.000146,30700.0,2100801.0,2101108.0
2020-11-23,AIN,70.32,0.027619,30700.0,2158824.0,2100801.0
2020-11-24,AIN,72.68,0.033561,30700.0,2231276.0,2158824.0
2020-11-25,AIN,71.36,-0.018162,30700.0,2190752.0,2231276.0
2020-11-27,AIN,70.76,-0.008408,30700.0,2172332.0,2190752.0
2020-11-30,AIN,68.53,-0.031515,30700.0,2103871.0,2172332.0
2020-12-01,AIN,69.5,0.014154,30700.0,2133650.0,2103871.0
2020-12-02,AIN,70.4,0.01295,30700.0,2161280.0,2133650.0
2020-12-03,AIN,70.13,-0.003835,30700.0,2152991.0,2161280.0
2020-12-04,AIN,72.12,0.028376,30700.0,2214084.0,2152991.0
2020-12-07,AIN,71.74,-0.005269,30700.0,2202418.0,2214084.0
2020-12-08,AIN,72.69,0.013242,30700.0,2231583.0,2202418.0
2020-12-09,AIN,72.36,-0.00454,30700.0,2221452.0,2231583.0
2020-12-10,AIN,71.39,-0.013405,30700.0,2191673.0,2221452.0
2020-12-11,AIN,71.27,-0.001681,30700.0,2187989.0,2191673.0
2020-12-14,AIN,70.4,-0.012207,30700.0,2161280.0,2187989.0
2020-12-15,AIN,73.19,0.039631,30700.0,2246933.0,2161280.0
2020-12-16,AIN,71.69,-0.020495,30700.0,2200883.0,2246933.0
2020-12-17,AIN,73.01,0.018413,30700.0,2241407.0,2200883.0
2020-12-18,AIN,74.0,0.01356,30700.0,2271800.0,2241407.0
2020-12-21,AIN,72.43,-0.018514,30700.0,2223601.0,2271800.0
2020-12-22,AIN,72.02,-0.005661,30700.0,2211014.0,2223601.0
2020-12-23,AIN,73.61,0.022077,30700.0,2259827.0,2211014.0
2020-12-24,AIN,73.09,-0.007064,30700.0,2243863.0,2259827.0
2020-12-28,AIN,73.24,0.002052,30700.0,2248468.0,2243863.0
2020-12-29,AIN,72.15,-0.014883,30700.0,2215005.0,2248468.0
2020-12-30,AIN,73.13,0.013583,30700.0,2245091.0,2215005.0
2020-12-31,AIN,73.42,0.003966,30700.0,2253994.0,2245091.0
2021-01-04,AIN,70.98,-0.033233,30700.0,2179086.0,2253994.0
2021-01-05,AIN,73.06,0.029304,30700.0,2242942.0,2179086.0
2021-01-06,AIN,76.96,0.053381,30700.0,2362672.0,2242942.0
2021-01-07,AIN,77.07,0.001429,30700.0,2366049.0,2362672.0
2021-01-08,AIN,76.19,-0.011418,30700.0,2339033.0,2366049.0
2021-01-11,AIN,76.99,0.0105,30700.0,2363593.0,2339033.0
2021-01-12,AIN,78.43,0.018704,30700.0,2407801.0,2363593.0
2021-01-13,AIN,76.05,-0.030345,30700.0,2334735.0,2407801.0
2021-01-14,AIN,78.01,0.025773,30700.0,2394907.0,2334735.0
2021-01-15,AIN,76.03,-0.025381,30700.0,2334121.0,2394907.0
2021-01-19,AIN,77.12,0.014336,30700.0,2367584.0,2334121.0
2021-01-20,AIN,78.14,0.013226,30700.0,2398898.0,2367584.0
2021-01-21,AIN,76.32,-0.023292,30700.0,2343024.0,2398898.0
2021-01-22,AIN,76.72,0.005241,30700.0,2355304.0,2343024.0
2021-01-25,AIN,76.4,-0.004171,30700.0,2345480.0,2355304.0
2021-01-26,AIN,73.77,-0.034424,30700.0,2264739.0,2345480.0
2021-01-27,AIN,71.8,-0.026705,30700.0,2204260.0,2264739.0
2021-01-28,AIN,72.9,0.01532,30700.0,2238030.0,2204260.0
2021-01-29,AIN,69.52,-0.046365,30700.0,2134264.0,2238030.0
2021-02-01,AIN,71.61,0.030063,30700.0,2198427.0,2134264.0
2021-02-02,AIN,72.05,0.006144,30700.0,2211935.0,2198427.0
2021-02-03,AIN,71.76,-0.004025,30700.0,2203032.0,2211935.0
2021-02-04,AIN,73.67,0.026616,30700.0,2261669.0,2203032.0
2021-02-05,AIN,74.76,0.014796,30700.0,2295132.0,2261669.0
2021-02-08,AIN,75.06,0.004013,30700.0,2304342.0,2295132.0
2021-02-09,AIN,75.58,0.006928,30700.0,2320306.0,2304342.0
2021-02-10,AIN,75.36,-0.002911,30700.0,2313552.0,2320306.0
2021-02-11,AIN,71.82,-0.046975,30700.0,2204874.0,2313552.0
2021-02-12,AIN,73.63,0.025202,30700.0,2260441.0,2204874.0
2021-02-16,AIN,76.44,0.038164,30700.0,2346708.0,2260441.0
2021-02-17,AIN,77.67,0.016091,30700.0,2384469.0,2346708.0
2021-02-18,AIN,80.47,0.03605,30700.0,2470429.0,2384469.0
2021-02-19,AIN,79.8,-0.008326,30700.0,2449860.0,2470429.0
2021-02-22,AIN,82.22,0.030326,30700.0,2524154.0,2449860.0
2021-02-23,AIN,83.31,0.013257,30700.0,2557617.0,2524154.0
2021-02-24,AIN,83.5,0.002281,30700.0,2563450.0,2557617.0
2021-02-25,AIN,80.13,-0.040359,30700.0,2459991.0,2563450.0
2021-02-26,AIN,79.05,-0.013478,30700.0,2426835.0,2459991.0
2021-03-01,AIN,84.0,0.062619,30700.0,2578800.0,2426835.0
2021-03-02,AIN,83.92,-0.000952,30700.0,2576344.0,2578800.0
2021-03-03,AIN,85.87,0.023236,30700.0,2636209.0,2576344.0
2021-03-04,AIN,86.62,0.008734,30700.0,2659234.0,2636209.0
2021-03-05,AIN,87.84,0.014084,30700.0,2696688.0,2659234.0
2021-03-08,AIN,86.62,-0.013889,30700.0,2659234.0,2696688.0
2021-03-09,AIN,85.67,-0.010967,30700.0,2630069.0,2659234.0
2021-03-10,AIN,88.01,0.027314,30700.0,2701907.0,2630069.0
2021-03-11,AIN,86.2,-0.020566,30700.0,2646340.0,2701907.0
2021-03-12,AIN,86.0,-0.00232,30700.0,2640200.0,2646340.0
2021-03-15,AIN,85.4,-0.006977,30700.0,2621780.0,2640200.0
2021-03-16,AIN,84.17,-0.014403,30700.0,2584019.0,2621780.0
2021-03-17,AIN,87.35,0.037781,30700.0,2681645.0,2584019.0
2021-03-18,AIN,86.63,-0.005953,30700.0,2659541.0,2681645.0
2021-03-19,AIN,85.22,-0.016276,30700.0,2616254.0,2659541.0
2021-03-22,AIN,83.61,-0.018892,30700.0,2566827.0,2616254.0
2021-03-23,AIN,80.54,-0.036718,30700.0,2472578.0,2566827.0
2021-03-24,AIN,80.31,-0.002856,30700.0,2465517.0,2472578.0
2021-03-25,AIN,83.11,0.034865,30700.0,2551477.0,2465517.0
2021-03-26,AIN,83.28,0.002045,30700.0,2556696.0,2551477.0
2021-03-29,AIN,81.43,-0.022214,30700.0,2499901.0,2556696.0
2021-03-30,AIN,81.98,0.006754,30700.0,2516786.0,2499901.0
2021-03-31,AIN,83.47,0.018175,30750.0,2566702.5,2516786.0
2021-04-01,AIN,84.34,0.010423,30750.0,2593455.0,2566702.5
2021-04-05,AIN,86.24,0.022528,30750.0,2651880.0,2593455.0
2021-04-06,AIN,86.54,0.003479,30750.0,2661105.0,2651880.0
2021-04-07,AIN,84.76,-0.020569,30750.0,2606370.0,2661105.0
2021-04-08,AIN,85.73,0.011444,30750.0,2636197.5,2606370.0
2021-04-09,AIN,86.66,0.010848,30750.0,2664795.0,2636197.5
2021-04-12,AIN,86.77,0.001269,30750.0,2668177.5,2664795.0
2021-04-13,AIN,85.33,-0.016596,30750.0,2623897.5,2668177.5
2021-04-14,AIN,86.65,0.015469,30750.0,2664487.5,2623897.5
2021-04-15,AIN,86.88,0.002654,30750.0,2671560.0,2664487.5
2021-04-16,AIN,87.98,0.012661,30750.0,2705385.0,2671560.0
2021-04-19,AIN,87.73,-0.002842,30750.0,2697697.5,2705385.0
2021-04-20,AIN,85.17,-0.02918,30750.0,2618977.5,2697697.5
2021-04-21,AIN,86.76,0.018669,30750.0,2667870.0,2618977.5
2021-04-22,AIN,85.96,-0.009221,30750.0,2643270.0,2667870.0
2021-04-23,AIN,87.91,0.022685,30750.0,2703232.5,2643270.0
2021-04-26,AIN,89.01,0.012513,30750.0,2737057.5,2703232.5
2021-04-27,AIN,89.87,0.009662,30750.0,2763502.5,2737057.5
2021-04-28,AIN,90.34,0.00523,30750.0,2777955.0,2763502.5
2021-04-29,AIN,90.42,0.000886,30750.0,2780415.0,2777955.0
2021-04-30,AIN,89.24,-0.01305,30700.0,2739668.0,2780415.0
2021-05-03,AIN,91.32,0.023308,30700.0,2803524.0,2739668.0
2021-05-04,AIN,90.32,-0.010951,30700.0,2772824.0,2803524.0
2021-05-05,AIN,90.07,-0.002768,30700.0,2765149.0,2772824.0
2021-05-06,AIN,90.42,0.003886,30700.0,2775894.0,2765149.0
2021-05-07,AIN,89.92,-0.00553,30700.0,2760544.0,2775894.0
2021-05-10,AIN,87.89,-0.022576,30700.0,2698223.0,2760544.0
2021-05-11,AIN,84.79,-0.035271,30700.0,2603053.0,2698223.0
2021-05-12,AIN,81.8,-0.035264,30700.0,2511260.0,2603053.0
2021-05-13,AIN,84.51,0.03313,30700.0,2594457.0,2511260.0
2021-05-14,AIN,86.3,0.021181,30700.0,2649410.0,2594457.0
2021-05-17,AIN,85.95,-0.004056,30700.0,2638665.0,2649410.0
2021-05-18,AIN,83.36,-0.030134,30700.0,2559152.0,2638665.0
2021-05-19,AIN,82.75,-0.007318,30700.0,2540425.0,2559152.0
2021-05-20,AIN,82.49,-0.003142,30700.0,2532443.0,2540425.0
2021-05-21,AIN,83.39,0.01091,30700.0,2560073.0,2532443.0
2021-05-24,AIN,83.9,0.006116,30700.0,2575730.0,2560073.0
2021-05-25,AIN,82.72,-0.014064,30700.0,2539504.0,2575730.0
2021-05-26,AIN,85.65,0.035421,30700.0,2629455.0,2539504.0
2021-05-27,AIN,87.99,0.02732,30700.0,2701293.0,2629455.0
2021-05-28,AIN,89.35,0.015456,30700.0,2743045.0,2701293.0
2021-06-01,AIN,89.22,-0.001455,30700.0,2739054.0,2743045.0
2021-06-02,AIN,87.72,-0.016812,30700.0,2693004.0,2739054.0
2021-06-03,AIN,88.08,0.004104,30700.0,2704056.0,2693004.0
2021-06-04,AIN,87.79,-0.001022,30700.0,2695153.0,2704056.0
2021-06-07,AIN,87.85,0.000683,30700.0,2696995.0,2695153.0
2021-06-08,AIN,88.86,0.011497,30700.0,2728002.0,2696995.0
2021-06-09,AIN,87.57,-0.014517,30700.0,2688399.0,2728002.0
2021-06-10,AIN,87.9,0.003768,30700.0,2698530.0,2688399.0
2021-06-11,AIN,88.75,0.00967,30700.0,2724625.0,2698530.0
2021-06-14,AIN,88.26,-0.005521,30700.0,2709582.0,2724625.0
2021-06-15,AIN,89.32,0.01201,30700.0,2742124.0,2709582.0
2021-06-16,AIN,89.57,0.002799,30700.0,2749799.0,2742124.0
2021-06-17,AIN,87.86,-0.019091,30700.0,2697302.0,2749799.0
2021-06-18,AIN,87.66,-0.002276,30700.0,2691162.0,2697302.0
2021-06-21,AIN,90.16,0.028519,30700.0,2767912.0,2691162.0
2021-06-22,AIN,90.1,-0.000666,30700.0,2766070.0,2767912.0
