return_date,long,short,long_short
2024-07-31,0.004216381818181819,0.002531775229357798,0.0016846065888240212
2024-08-01,-0.008772036363636363,-0.008423463302752295,-0.0003485730608840682
2024-08-02,-0.0118655,-0.016919866972477063,0.0050543669724770635
2024-08-05,-0.01664295909090909,-0.01955545412844037,0.0029124950375312778
2024-08-06,0.004750163636363637,0.004894853211009175,-0.00014468957464553768
2024-08-07,-0.004324418181818182,-0.0023062981651376154,-0.0020181200166805666
2024-08-08,0.011081645454545454,0.011034793577981651,4.685187656380298e-05
2024-08-09,0.00013460454545454538,0.0020181009174311923,-0.0018834963719766469
2024-08-12,-0.0008463454545454544,-0.0055971422018348625,0.004750796747289408
2024-08-13,0.004582286363636364,0.006856949541284404,-0.00227466317764804
2024-08-14,0.0018810954545454544,0.0007481100917431194,0.001132985362802335
2024-08-15,0.005966440909090909,0.01052108256880734,-0.0045546416597164316
2024-08-16,0.0010094454545454545,0.0019453990825688081,-0.0009359536280233536
2024-08-19,0.004131054545454545,0.006254385321100918,-0.002123330775646373
2024-08-20,-0.0014845772727272728,-0.0027481880733944957,0.001263610800667223
2024-08-21,0.0031581272727272723,0.0035333715596330274,-0.00037524428690575507
2024-08-22,-0.0015887045454545455,-0.0028855642201834858,0.0012968596747289403
2024-08-23,0.007408822727272727,0.008613880733944956,-0.001205058006672229
2024-08-26,-0.0025416090909090912,-0.0025208715596330275,-2.073753127606378e-05
2024-08-27,-0.0001801363636363636,4.564220183486202e-06,-0.0001847005838198498
2024-08-28,-0.0013254136363636362,-0.002784307339449541,0.001458893703085905
2024-08-29,0.002017022727272727,0.0009113944954128445,0.0011056282318598826
2024-08-30,0.002580140909090909,0.0020048440366972477,0.0005752968723936615
2024-09-03,-0.01754342727272727,-0.022880059360730592,0.005336632088003321
2024-09-04,0.0002664318181818182,-0.001595054794520548,0.0018614866127023661
2024-09-05,-0.0015282136363636359,-0.002174118721461187,0.000645905085097551
2024-09-06,-0.006724381818181817,-0.00580007305936073,-0.0009243087588210871
2024-09-09,0.005703636363636364,0.007500397260273972,-0.0017967608966376085
2024-09-10,3.850909090909088e-05,-0.0005924520547945204,0.0006309611457036113
2024-09-11,0.003165759090909091,0.001334255707762557,0.0018315033831465342
2024-09-12,0.0031720363636363637,0.003188981735159817,-1.6945371523453476e-05
2024-09-13,0.00609844090909091,0.007846972602739725,-0.0017485316936488148
2024-09-16,0.004126713636363637,0.005339205479452055,-0.001212491843088418
2024-09-17,-0.0001558681818181819,0.0030450639269406386,-0.0032009321087588206
2024-09-18,-9.758636363636361e-05,-0.0002698721461187214,0.00017228578248235777
2024-09-19,0.0058460863636363635,0.005632817351598173,0.0002132690120381902
2024-09-20,0.001683090909090909,-0.0030309634703196346,0.004714054379410543
2024-09-23,0.0023478090909090908,0.0028123333333333334,-0.0004645242424242426
2024-09-24,0.0004062454545454545,0.0013370365296803653,-0.0009307910751349108
2024-09-25,-0.001475490909090909,-0.0046307534246575344,0.0031552625155666257
2024-09-26,0.0006830545454545456,0.005183831050228311,-0.004500776504773765
2024-09-27,0.00018695909090909085,0.002715251141552511,-0.00252829205064342
2024-09-30,0.0015974908256880735,-0.003287963133640553,0.004885453959328627
2024-10-01,-0.0025276880733944955,-0.004132290322580645,0.0016046022491861493
2024-10-02,0.0004291100917431193,-0.001743829493087558,0.0021729395848306774
2024-10-03,-0.0016741467889908256,-0.0025010875576036867,0.000826940768612861
2024-10-04,0.004053197247706423,0.006103055299539171,-0.002049858051832748
2024-10-07,-0.0040072293577981645,-0.0059874654377880185,0.001980236079989854
2024-10-08,0.00229354128440367,-0.0009587004608294932,0.0032522417452331633
2024-10-09,0.0029471376146788988,0.0028411705069124426,0.00010596710776645613
2024-10-10,-0.002506380733944954,-6.035023041474637e-05,-0.0024460305035302076
2024-10-11,0.003983926605504588,0.005709612903225806,-0.001725686297721218
2024-10-14,0.004236866972477065,0.003595327188940092,0.0006415397835369727
2024-10-15,-0.002497169724770642,-0.002977147465437788,0.000479977740667146
2024-10-16,0.003712325688073394,0.004440428571428571,-0.0007281028833551768
2024-10-17,-0.001892660550458716,-0.00249316129032258,0.0006005007398638641
2024-10-18,-0.0002659220183486237,0.0018890599078341017,-0.0021549819261827254
2024-10-21,-0.005647752293577982,-0.010582691244239632,0.00493493895066165
2024-10-22,-0.001721573394495413,-0.0031145944700460824,0.0013930210755506694
2024-10-23,-0.0005876880733944956,-0.001443327188940092,0.0008556391155455964
2024-10-24,-6.316513761467859e-05,0.0018442442396313364,-0.001907409377246015
2024-10-25,-0.0019865137614678897,-0.0023434654377880184,0.0003569516763201287
2024-10-28,0.0015278715596330277,0.007422299539170507,-0.00589442797953748
2024-10-29,-0.0007606559633027523,0.0004821935483870969,-0.0012428495116898492
2024-10-30,-0.0017329357798165138,-0.0003591843317972354,-0.0013737514480192785
2024-10-31,-0.0006555662100456622,-0.006788422018348624,0.006132855808302962
2024-11-01,-0.0014079634703196345,0.002594775229357798,-0.004002738699677433
2024-11-04,-0.0012019634703196345,0.0013650917431192657,-0.0025670552134389
2024-11-05,0.0010400365296803651,0.0017440045871559633,-0.0007039680574755982
2024-11-06,0.004722242009132419,0.00947194495412844,-0.004749702944996021
2024-11-07,-0.0009455616438356164,-0.0016141284403669728,0.0006685667965313564
2024-11-08,0.0006261278538812785,0.0009231743119266056,-0.00029704645804532707
2024-11-11,0.002496068493150685,0.005320825688073395,-0.0028247571949227097
2024-11-12,-0.0009979634703196347,-0.003565628440366972,0.0025676649700473375
2024-11-13,-0.0015017899543378996,0.0010038532110091744,-0.002505643165347074
2024-11-14,-0.0033347397260273972,-0.0032095000000000005,-0.0001252397260273967
2024-11-15,-0.0028463242009132417,-0.005348022935779817,0.0025016987348665757
2024-11-18,0.0018816118721461184,0.003398467889908257,-0.0015168560177621386
2024-11-19,0.0018493515981735159,0.0002728577981651376,0.0015764938000083783
2024-11-20,0.001508780821917808,0.001540981651376147,-3.220082945833884e-05
2024-11-21,0.002101735159817351,0.005477596330275229,-0.0033758611704578782
2024-11-22,0.002497904109589041,0.0058885000000000005,-0.0033905958904109595
2024-11-25,0.0013189452054794522,0.014972247706422019,-0.013653302500942568
2024-11-26,-0.0004182237442922375,-0.0012797798165137613,0.0008615560722215238
2024-11-27,-0.00023216894977168945,-4.0738532110091715e-05,-0.00019143041766159775
2024-11-29,0.00038716438356164377,0.001793784403669725,-0.0014066200201080811
2024-12-02,-0.0013167941176470588,0.003006,-0.004322794117647058
2024-12-03,-0.00025451470588235296,-0.00154607881773399,0.0012915641118516371
2024-12-04,-0.00034316176470588225,0.0010157881773399013,-0.0013589499420457835
2024-12-05,-0.00184118137254902,-0.004045182266009853,0.0022040008934608325
2024-12-06,0.0007762450980392157,0.0013535911330049262,-0.0005773460349657105
2024-12-09,-0.004776093137254901,-0.0002758817733990145,-0.004500211363855887
2024-12-10,-0.0028523480392156865,-0.002505985221674877,-0.0003463628175408096
2024-12-11,0.0006153872549019608,-0.0011277536945812807,0.0017431409494832414
2024-12-12,-0.0016995245098039215,-0.002208073891625616,0.0005085493818216943
2024-12-13,-0.002253093137254902,-0.0009566354679802954,-0.0012964576692746066
2024-12-16,0.0007064607843137253,-0.00544239408866995,0.006148854872983675
2024-12-17,-0.0016356323529411764,-0.002594073891625616,0.0009584415386844395
2024-12-18,-0.009021397058823526,-0.010155507389162561,0.0011341103303390346
2024-12-19,-0.001430955882352941,-0.002198379310344828,0.0007674234279918869
2024-12-20,0.005270705882352941,0.0056445960591133,-0.00037389017676035894
2024-12-23,0.00016089215686274511,0.0012993251231527096,-0.0011384329662899645
2024-12-24,0.001891671568627451,0.0029230837438423644,-0.0010314121752149133
2024-12-26,0.00015512745098039216,0.001336536945812808,-0.001181409494832416
2024-12-27,-0.0015500441176470587,-0.002727610837438424,0.001177566719791365
2024-12-30,-0.0034168970588235297,-0.005174507389162562,0.001757610330339032
2024-12-31,0.0004226111111111111,0.000655733644859813,-0.00023312253374870192
