return_date,long,short,long_short
2024-12-02,-0.003088207071949162,-0.0024684664587306558,-0.0006197406132185061
2024-12-03,0.00017749260355105236,-0.002854196125531418,0.0030316887290824704
2024-12-04,-4.680754054256346e-05,-0.0003293900880118431,0.0002825825474692796
2024-12-05,-0.0005586809874641124,-0.005180897166766784,0.004622216179302672
2024-12-06,0.0029289390167114766,-0.00301999395784639,0.005948932974557867
2024-12-09,-0.010614715527031625,0.0012720681133229562,-0.011886783640354582
2024-12-10,-0.006621089258539056,0.0001133840969509767,-0.006734473355490033
2024-12-11,0.0012321781301409612,-0.005322094829157962,0.006554272959298923
2024-12-12,-0.0018861705688439233,-0.003460113485320802,0.0015739429164768788
2024-12-13,-0.0029003631971858835,9.71417273979893e-05,-0.002997504924583873
2024-12-16,0.0009376963514220085,-0.006905379793518879,0.007843076144940887
2024-12-17,-0.0015376048977329116,-0.0019133223714692046,0.00037571747373629305
2024-12-18,-0.008023080409204911,-0.010095746808892074,0.0020726663996871626
2024-12-19,-0.0003526905583163003,-0.001643962251498335,0.0012912716931820349
2024-12-20,0.004127074463399599,0.007664496136916605,-0.003537421673517006
2024-12-23,0.004805514150404892,0.0002527653962630372,0.0045527487541418546
2024-12-24,0.004575488594193297,0.0032488571961697466,0.0013266313980235503
2024-12-26,-0.0005995103559882904,0.0011447701412132863,-0.0017442804972015767
2024-12-27,-0.0013883815535407325,-0.002079305802456693,0.0006909242489159606
2024-12-30,-0.006449889081824431,-0.007661215088348295,0.0012113260065238635
2024-12-31,-0.002770695566139127,-0.0005409855249699618,-0.002229710041169165
