return_date,long,short,long_short
2024-07-08,0.004094374269005846,0.0014425235294117647,0.002651850739594081
2024-07-09,-0.002137163742690059,-0.001173335294117647,-0.0009638284485724118
2024-07-10,0.004640040935672514,0.003165423529411764,0.00147461740626075
2024-07-11,0.006172081871345029,0.006695176470588236,-0.0005230945992432063
2024-07-12,0.005020748538011695,0.004840611764705882,0.0001801367733058135
2024-07-15,0.007046631016042779,0.005469175531914894,0.0015774554841278855
2024-07-16,0.009452566844919786,0.00898061170212766,0.0004719551427921267
2024-07-17,-0.006376427807486631,-0.003573127659574468,-0.002803300147912163
2024-07-18,-0.005086951871657754,-0.007485010638297871,0.0023980587666401175
2024-07-19,-0.002471026737967914,-0.0028221329787234037,0.00035110624075548966
2024-07-22,0.00672014358974359,0.008231432989690722,-0.0015112893999471317
2024-07-23,-0.0002954102564102564,0.000232123711340206,-0.0005275339677504624
2024-07-24,-0.007771661538461538,-0.009678422680412371,0.001906761141950833
2024-07-25,0.005923394871794872,0.005058257731958763,0.000865137139836109
2024-07-26,0.007268112820512821,0.009575768041237111,-0.00230765522072429
2024-07-29,-0.0018297258883248732,0.0015067360406091368,-0.00333646192893401
2024-07-30,-0.0020853248730964466,0.0011506649746192894,-0.003235989847715736
2024-07-31,0.004921944162436548,0.003538137055837563,0.0013838071065989848
2024-08-01,-0.01003708121827411,-0.00975895431472081,-0.00027812690355329996
2024-08-02,-0.011605451776649746,-0.02019521319796954,0.008589761421319795
2024-08-05,-0.015072830000000002,-0.021373703517587946,0.006300873517587943
2024-08-06,0.00449224,0.004202427135678392,0.00028981286432160774
2024-08-07,-0.00321769,-0.005606894472361808,0.002389204472361808
2024-08-08,0.00756384,0.013848211055276382,-0.006284371055276382
2024-08-09,-0.00014329499999999966,-0.0009943015075376887,0.000851006507537689
2024-08-12,-0.001606230769230769,-0.0059900000000000005,0.004383769230769231
2024-08-13,0.00479562564102564,0.0057550769230769235,-0.0009594512820512834
2024-08-14,0.0008279487179487181,0.0011312256410256412,-0.00030327692307692317
2024-08-15,0.007629846153846154,0.007797692307692307,-0.00016784615384615297
2024-08-16,0.0015969128205128203,0.0014803538461538462,0.00011655897435897404
2024-08-19,0.004999887700534758,0.00585541935483871,-0.0008555316543039518
2024-08-20,-0.0019312245989304812,-0.0028261397849462366,0.0008949151860157553
2024-08-21,0.003266064171122994,0.002759736559139785,0.0005063276119832093
2024-08-22,-0.0035997540106951866,-0.0025010645161290326,-0.001098689494566154
2024-08-23,0.005584374331550801,0.009662494623655912,-0.004078120292105111
2024-08-26,-0.0017091055555555558,-0.0017816927374301678,7.258718187461198e-05
2024-08-27,-0.0004223333333333333,-0.0028394301675977655,0.0024170968342644324
2024-08-28,-0.0031064444444444442,-0.0027614860335195535,-0.0003449584109248907
2024-08-29,0.0015269222222222226,0.002878245810055866,-0.0013513235878336433
2024-08-30,0.003277694444444445,0.0034447486033519557,-0.00016705415890751066
2024-09-03,-0.01871009677419355,-0.029487349726775962,0.010777252952582413
2024-09-04,-0.0013446075268817208,-0.00277691256830601,0.0014323050414242894
2024-09-05,-0.0038983064516129036,-0.0015683497267759562,-0.0023299567248369476
2024-09-06,-0.006537521505376344,-0.008259300546448085,0.0017217790410717412
2024-09-09,0.009195440217391304,0.00660983606557377,0.0025856041518175334
2024-09-10,0.0022839239130434783,-0.0017704316939890713,0.00405435560703255
2024-09-11,0.001975711956521739,0.002365617486338797,-0.0003899055298170577
2024-09-12,0.002933010869565218,0.004278196721311476,-0.0013451858517462586
2024-09-13,0.0050818750000000005,0.008338409836065574,-0.0032565348360655737
2024-09-16,0.008323196721311476,0.006283896174863388,0.0020393005464480873
2024-09-17,0.0006599344262295082,0.0031422185792349725,-0.002482284153005464
2024-09-18,-0.0003191366120218579,-0.0012129945355191256,0.0008938579234972677
2024-09-19,0.005760081967213115,0.008844366120218577,-0.003084284153005462
2024-09-20,-0.0003542021857923497,-0.002939027322404371,0.002584825136612021
2024-09-23,0.0023981381215469615,0.0045344309392265185,-0.002136292817679557
2024-09-24,-4.458563535911604e-05,0.002021149171270718,-0.002065734806629834
2024-09-25,-0.0014396795580110496,-0.005345983425414365,0.003906303867403315
2024-09-26,0.002803585635359116,0.004999674033149172,-0.002196088397790056
2024-09-27,-0.0005353204419889502,0.0029174198895027623,-0.0034527403314917127
2024-09-30,0.0016026759776536317,-0.0025936629834254145,0.004196338961079046
2024-10-01,-0.0038573240223463688,-0.003650276243093922,-0.00020704777925244656
2024-10-02,0.0008593072625698324,-0.002435430939226519,0.0032947382017963515
2024-10-03,-0.0006860223463687153,-0.0027062817679558014,0.0020202594215870864
2024-10-04,0.004078156424581005,0.006668790055248618,-0.002590633630667613
2024-10-07,-0.0032103586956521743,-0.009613733695652172,0.006403374999999998
2024-10-08,0.0018153369565217393,-3.196195652173911e-05,0.0018472989130434783
2024-10-09,0.0030237228260869566,0.0038379076086956523,-0.0008141847826086956
2024-10-10,-0.0008675326086956523,-0.0016925815217391303,0.000825048913043478
2024-10-11,0.0063942228260869555,0.006038951086956522,0.0003552717391304338
2024-10-14,0.0028275526315789472,0.004851263157894737,-0.0020237105263157897
2024-10-15,-0.0023180789473684206,-0.0014880473684210525,-0.0008300315789473681
2024-10-16,0.004095826315789472,0.0031447578947368417,0.0009510684210526305
2024-10-17,-0.0013352210526315792,-0.00040703157894736837,-0.0009281894736842108
2024-10-18,0.0014920684210526316,0.002891094736842106,-0.0013990263157894743
2024-10-21,-0.0072978368421052625,-0.010298603174603174,0.0030007663324979113
2024-10-22,-0.002465652631578947,-0.002553714285714286,8.806165413533873e-05
2024-10-23,-0.0014808894736842101,-0.0014667354497354497,-1.4154023948760456e-05
2024-10-24,0.0020601157894736843,0.0010829470899470898,0.0009771686995265945
2024-10-25,-3.265789473684199e-05,-0.0026121904761904763,0.002579532581453634
2024-10-28,0.0019786861313868622,0.008144291970802917,-0.006165605839416055
2024-10-29,0.0008335620437956204,-0.00017689781021897806,0.0010104598540145984
2024-10-30,-0.0028587299270072994,0.0018925255474452553,-0.004751255474452555
2024-10-31,-0.0006742116788321167,-0.007677153284671533,0.007002941605839416
2024-11-01,-0.0027125620437956203,0.0027854744525547446,-0.005498036496350365
2024-11-04,-0.0008169032258064518,0.0022871311475409837,-0.0031040343733474357
2024-11-05,0.003120225806451613,0.004319000000000001,-0.001198774193548388
2024-11-06,0.005114790322580645,0.006686942622950821,-0.001572152300370176
2024-11-07,-0.0006442822580645162,0.0031575081967213114,-0.0038017904547858277
2024-11-08,0.0022401693548387094,0.0013771803278688525,0.0008629890269698569
2024-11-11,0.006767696296296296,0.0028681818181818196,0.003899514478114476
2024-11-12,-0.0001642666666666667,-0.004452704545454544,0.0042884378787878775
2024-11-13,-0.0021053629629629632,0.0009110984848484853,-0.0030164614478114483
2024-11-14,-0.0030427037037037037,-0.0035018787878787878,0.00045917508417508404
