Ticker,Data_Points,Avg_RET,Avg_RET_Pct,Avg_Score,Correlation,Date_Start,Date_End,RET_StdDev,Score_StdDev,Min_RET,Max_RET,Min_Score,Max_Score
ACCO,53,0.001955396,0.19553962264150937,0.2879245283018868,-0.300050546,2020-06-03,2021-06-29,0.029532862337077227,0.30763588923974866,-0.050401,0.069876,-0.53,0.76
AIN,31,0.002873258,0.2873258064516128,0.34451612903225803,0.13778330420558205,2020-10-07,2021-06-09,0.021521964899404115,0.3588670943369556,-0.046975,0.053381,-0.62,0.76
AIV,45,0.006430911,0.6430911111111113,0.14355555555555555,0.007021352,2020-06-04,2021-06-28,0.035422566055361725,0.4668567794573112,-0.083333,0.070796,-0.85,0.74
ALF,3,0.26854133333333335,26.854133333333337,0.24333333333333337,0.6724609470216204,2021-06-21,2021-06-23,0.7203615234598066,0.7830921614556828,-0.262738,1.088462,-0.66,0.73
ALKS,81,-0.005084679,-0.508467901,0.3916049382716049,0.076150164,2020-02-05,2021-06-30,0.040682959702689765,0.2804614803770897,-0.126908,0.126975,-0.25,0.77
AMT,121,0.002177545,0.21775454545454545,0.3307438016528925,0.1437407257286199,2020-10-19,2021-06-30,0.016379851070751527,0.3064994977952824,-0.038354,0.051052,-0.55,0.76
ANET,67,0.003581403,0.3581402985074626,0.39477611940298507,0.007821365,2020-05-14,2021-06-28,0.028181975849102293,0.341140503,-0.060428,0.154405,-0.57,0.76
ATOM,49,0.017308081632653058,1.7308081632653058,0.24714285714285714,0.536743587,2020-01-29,2021-06-30,0.1270998058359448,0.26904925199673013,-0.247971,0.372327,-0.68,0.76
AUB,48,-0.005203438,-0.52034375,0.31854166666666667,-0.207826432,2020-01-07,2021-05-26,0.039270209607178766,0.2758737730420967,-0.114768,0.113095,-0.22,0.76
AXSM,80,0.007018,0.7017999999999999,0.45737500000000003,0.1855295641121852,2020-01-13,2021-06-28,0.057415744116757844,0.317947308,-0.120435,0.243455,-0.68,0.77
AYRO,37,0.013408297297297297,1.3408297297297298,0.18432432432432433,-0.158210207,2020-06-17,2021-06-28,0.13927111464850467,0.3944725067207581,-0.18799,0.636086,-0.71,0.76
BCML,24,7.133333333333412e-05,0.007133333,0.1445833333333333,-0.142317808,2020-06-04,2021-06-30,0.035219804774002376,0.391163028,-0.079284,0.070076,-0.66,0.74
BGFV,49,0.019059224489795922,1.9059224489795923,0.25775510204081636,0.24809175656534724,2020-01-13,2021-06-18,0.11863977848025674,0.2830729095283467,-0.154605,0.395833,-0.68,0.76
